paperID,author,col3,col4
SP_84_2,B. D. GOLD,,SYSTEM DEVELOPMENT CORPORATION/A BURROUGHS COMPANY,,
SP_84_2,R. R. LINDE,,SYSTEM DEVELOPMENT CORPORATION/A BURROUGHS COMPANY,,
SP_84_2,P. F. CUDNEY,,SYSTEM DEVELOPMENT CORPORATION/A BURROUGHS COMPANY,,
SP_84_23,John O. Neilson,,RCA Government Systems Division,,
SP_84_23,Frederick E. Wuebker,,RCA Government Systems Division,,
SP_84_12,Richard Platek,,Odyssey Research Associates; Inc. ,,
SP_84_20,David Bailey,,Los Alamos National Laboratory,,
SP_84_10,Neal R. Wagner,,Drexel University,,
SP_84_3,Steven Kramer,,AXIOM Technology,,
SP_84_9,Robert S. Winternitz,,Stanford University,,
SP_84_14,Dan Craigen,,I. P. Sharp Associates,,
SP_84_17,Deepinder P. Sidhu,,SDC -A Burroughs Company,,
SP_02_14,F. Cuppens,37282306800,ONERA; Toulouse; France,60012696,
SP_02_14,A. Miege,37329894500,ONERA; Toulouse; France,60012696,
SP_02_12,Calvin Ko,37336358900,,-1,
SP_02_12,T. Redmond,37329921000,,-1,
SP_02_18,Josyula R. Rao,37340234100,IBM Thomas John Watson Res. Center; Yorktown Heights; NY; USA,60017366,
SP_02_18,Pankaj Rohatgi,37269163800,IBM Thomas John Watson Res. Center; Yorktown Heights; NY; USA,60017366,
SP_02_18,H. Scherzer,37330086000,IBM Thomas John Watson Res. Center; Yorktown Heights; NY; USA,60017366,
SP_02_18,S. Tinguely,37330085700,,60023289,
SP_02_8,B. Dutertre,37272279700,Syst. Design Lab. ; SRI International,60000461,
SP_02_8,V. Crettaz,37329918300,Syst. Design Lab. ; SRI International,60000461,
SP_02_8,V. Stavridou,37329917500,Syst. Design Lab. ; SRI International,60000461,
SP_02_10,Ninghui Li,37279907500,Stanford University,60012708,
SP_02_10,John C. Mitchell,37275032900,Stanford University,60012708,
SP_02_10,William H. Winsborough,37269733800,,-1,
SP_02_21,Markus G. Kuhn,37341192300,Cambridge University,60031101,
SP_02_5,Christopher Kruegel,37283981400,Reliable Software Group; California University; Santa Barbara,60029241,
SP_02_5,Fredrik Valeur,37282414700,Reliable Software Group; California University; Santa Barbara,60029241,
SP_02_5,Giovanni Vigna,37284021300,Reliable Software Group; California University; Santa Barbara,60029241,
SP_02_5,Richard A. Kemmerer,37283977000,Reliable Software Group; California University; Santa Barbara,60029241,
SP_02_4,Dawn Xiaoding Song,37275586500,California University; Berkeley,60025038,
SP_02_4,D. Zuckerman,37297476600,,60013372,
SP_02_4,J. D. Tygar,37329893200,,60025038,
SP_02_17,K. M. C. Tan,,Dependable Syst. Lab. ; Carnegie Mellon University,,
SP_02_17,R. A. Maxion,37275654000,Dependable Syst. Lab. ; Carnegie Mellon University,60027950,
SP_02_7,Jessica Staddon,37330196200,Xerox Palo Alto Research Center,60028487,
SP_02_7,S. Miner,37330192100,,60028487|60030612,
SP_02_7,Matthew K. Franklin,37333008500,,60014439,
SP_02_7,Dirk Balfanz,37284642300,,60028487,
SP_02_7,Michael Malkin,37339169500,,60028487|60012708,
SP_02_7,Drew Dean,37338975900,,60028487|60000461,
SP_02_19,H. Mantel,37329996500,German Res. Center for Artificial Intelligence; Saarbrucken; Germany,60075096,
SP_02_13,O. Bandmann,37330161400,Swedish Institute of Comput. Sci. ; Kista; Sweden,60031278,
SP_02_13,Mads Dam,38473243700,,60002014,
SP_02_13,B. S. Firozabadi,37267794600,,60031278,
SP_02_3,B. V. Chess,37282360300,Dept. of Comput. Eng. ; California University; Santa Cruz,60031203,
SP_02_20,O. Sheyner,37324309200,Carnegie Mellon University,60027950,
SP_02_20,J. Haines,37338978400,,60024592,
SP_02_20,Somesh Jha,37279267300,,60018527,
SP_02_20,R. Lippmann,,,,
SP_02_20,Jeannette M. Wing,37324311800,,60027950,
SP_02_1,K. Ashcraft,37330081700,Comput. Syst. Lab. ; Stanford University,60012708,
SP_02_1,Dawson R. Engler,37330083500,Comput. Syst. Lab. ; Stanford University,60012708,
SP_02_11,P. MDaniel,,,,
SP_02_11,Atul Prakash,37325221600,,60001115,
SP_02_6,Qixiang Sun,37330870500,Stanford University,60012708,
SP_02_6,D. R. Simon,37334716200,,60021726,
SP_02_6,Yi-Min Wang,37281432900,,60021726,
SP_02_6,W. Russell,37340825900,,60021726,
SP_02_6,V. N. Padmanabhan,37295788200,,60021726,
SP_02_6,Lili Qiu,37336397500,,60021726,
SP_02_15,John Canny,37329993400, California University; Berkeley,60025038,
SP_02_2,Jung Min Park,37337103800,CERIAS; Purdue University; West Lafayette; IN; USA,60009254,
SP_02_2,E. K. P. Chong,37269698400,,60009226|60009226,
SP_02_2,H. J. Siegel,37276404900,,60009226|60009226,
SP_02_16,J. DeTreville,37330162400,,60021726,
SP_88_17,C. -F. Yu,,GTE Labs. Inc. ; Waltham,,
SP_88_17,Virgil D. Gligor,,,,
SP_88_3,T. A. Casey,,BBN Lab. ; Cambridge,,
SP_88_3,S. T. Vinter,,BBN Lab. ; Cambridge,,
SP_88_3,D. G. Weber,,,,
SP_88_3,R. Varadarajan,,,,
SP_88_3,D. Rosenthal,,,,
SP_88_1,Paul A. Karger,,Cambridge University,,
SP_88_11,D. Elliott Bell,,,,
SP_88_5,J. Wilson,,TRW Defense Syst. Group,,
SP_88_4,John McLean,,US Naval Research Lab,,
SP_88_16,Jeremy L. Jacob,,Programming Res. Group; Oxford; UK,,
SP_88_6,M. K. Joseph,,California University; Los Angeles,,
SP_88_6,A. Avizienis,,California University; Los Angeles,,
SP_88_8,Teresa F. Lunt,,SRI International,,
SP_88_8,Roger R. Schell,,,,
SP_88_8,W. R. Shockley,,,,
SP_88_8,Mark Heckman,,,,
SP_88_8,D. Warren,,,,
SP_88_2,Dorothy Elizabeth Denning,,SRI International,,
SP_88_2,Teresa F. Lunt,,SRI International,,
SP_88_2,Roger R. Schell,,,,
SP_88_2,W. R. Shockley,,,,
SP_88_2,Mark Heckman,,,,
SP_88_15,D. Elliott Bell,,,,
SP_88_22,Simon Wiseman,,R. Signals & Radar Establ. ; Malvern; UK,,
SP_88_22,P. Terry,,,,
SP_88_22,A. Wood,,,,
SP_88_22,C. Harrold,,,,
SP_88_23,C. -R. Tsai,,Maryland University - College Park,,
SP_88_23,Virgil D. Gligor,,Maryland University - College Park,,
SP_88_14,Matthew Morgenstern,,SRI International,,
SP_88_9,P. Venkat Rangan,, California University; Berkeley,,
SP_88_7,T. M. P. Lee,,Trusted Inf. Syst. Inc. ; Minnetonka; MN; USA,,
SP_88_20,Tom Hinke,,TRW Defense Syst. Group,,
SP_88_18,S. T. Vinter,,BBN Lab. ; Cambridge,,
SP_88_13,Teresa F. Lunt,,SRI International,,
SP_88_13,R. Jagannathan,,SRI International,,
SP_88_19,Janice I. Glasgow,, Queen's University,,
SP_88_19,Glenn H. MacEwen,, Queen's University,,
SP_88_21,Karen R. Sollins,,Lab. for Comput. Sci. ; MIT,,
SP_88_24,Stephen D. Crocker,,Trusted Inf. Syst. ,,
SP_88_24,E. Cohen,,Trusted Inf. Syst. ,,
SP_88_24,S. Landauer,,Trusted Inf. Syst. ,,
SP_88_24,Hilarie Orman,,Trusted Inf. Syst. ,,
SP_88_12,Daryl McCullough,,Odyssey Res. Associates; Ithaca; NY; USA,,
SP_07_11,Ian Goldberg,,University of Waterloo; Waterloo; ON,,
SP_07_1,Xin Hu,,University of Michigan - Ann Arbor; MI,,
SP_07_1,Zhuoqing Morley Mao,,University of Michigan - Ann Arbor; MI,,
SP_07_23,Stelios Sidiroglou,,Columbia University,,
SP_07_23,O. Laadan,,Columbia University,,
SP_07_23,Angelos D. Keromytis,,Columbia University,,
SP_07_23,Jason Nieh,,Columbia University,,
SP_07_8,Alexandra Boldyreva,, Georgia Institute of Technolgy,,
SP_07_8,Virendra Kumar,, Georgia Institute of Technolgy,,
SP_07_15,Michael Backes,,Saarland University; Saarbrucken,,
SP_07_15,M. Diirmuth,,Saarland University; Saarbrucken,,
SP_07_15,Dominique Unruh,,Saarland University; Saarbrucken,,
SP_07_28,Jean Paul Degabriele,,Hewlett-Packard Labs. ; Bristol,,
SP_07_28,Kenneth G. Paterson,,,,
SP_07_21,Weidong Cui,,Microsoft Res. ; Redmond; WA,,
SP_07_21,Marcus Peinado,,Microsoft Res. ; Redmond; WA,,
SP_07_21,Helen Jia Wang,,Microsoft Res. ; Redmond; WA,,
SP_07_21,Michael E. Locasto,,,,
SP_07_14,Somesh Jha,,University of Wisconsin; Madison; WI,,
SP_07_14,Stefan Katzenbeisser,,,,
SP_07_14,C. Schallhart,,,,
SP_07_14,Helmut Veith,,,,
SP_07_14,S. Chenney,,,,
SP_07_6,Shuo Chen,,Syst. & Networking Res. Group; Microsoft Res. ; Redmond; WA,,
SP_07_6,Jose Meseguer,,,,
SP_07_6,Ralf Sasse,,Syst. & Networking Res. Group; Microsoft Res. ; Redmond; WA,,
SP_07_6,Helen Jia Wang,,Syst. & Networking Res. Group; Microsoft Res. ; Redmond; WA,,
SP_07_6,Yi-Min Wang,,Syst. & Networking Res. Group; Microsoft Res. ; Redmond; WA,,
SP_07_25,Dakshi Agrawal,,T. John Watson Res. Center; IBM; Yorktown Heights; NY,,
SP_07_25,S. Baktir,,T. John Watson Res. Center; IBM; Yorktown Heights; NY,,
SP_07_25,D. Karakoyunlu,,,,
SP_07_25,Pankaj Rohatgi,,,,
SP_07_25,Berk Sunar,,,,
SP_07_12,Marco Pistoia,,T. John Watson Res. Ctr. ; IBM; Hawthorne; NY,,
SP_07_12,Anindya Banerjee,,,,
SP_07_12,David A. Naumann,,,,
SP_07_13,Ninghui Li,,Purdue University; West Lafayette; IN,,
SP_07_13,Ziqing Mao,,Purdue University; West Lafayette; IN,,
SP_07_13,Hong Chen,,Purdue University; West Lafayette; IN,,
SP_07_24,T. Huffmire,,University of California; Santa Barbara; Santa Barbara; CA,,
SP_07_24,B. Brotherton,,,,
SP_07_24,Gang Wang,,,,
SP_07_24,T. Sherwood,,,,
SP_07_24,R. Kastner,,,,
SP_07_24,T. Levin,,,,
SP_07_24,T. Nguyen,,,,
SP_07_24,Cynthia E. Irvine,,,,
SP_07_22,Jonathan M. McCune,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_22,Bryan Parno,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_22,Adrian Perrig,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_22,Michael K. Reiter,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_22,Arvind Seshadri,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_16,Jeffrey A. Vaughan,,Pennsylvania University; Philadelphia; PA,,
SP_07_16,Steve Zdancewic,,Pennsylvania University; Philadelphia; PA,,
SP_07_29,Elaine Shi,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_29,John Bethencourt,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_29,T-H. Hubert Chan,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_29,Dawn Xiaoding Song,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_29,Adrian Perrig,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_9,Jan Camenisch,,IBM Zurich; Zurich,,
SP_07_9,Anna Lysyanskaya,,,,
SP_07_9,Mira Meyerovich,,,,
SP_07_7,Di Ma,,University of California - Irvine; CA,,
SP_07_7,Gene Tsudik,,University of California - Irvine; CA,,
SP_07_2,Wei Yu,,Texas A&M University; College Station; TX,,
SP_07_2,Xinwen Fu,,,,
SP_07_2,S. Graham,,,,
SP_07_2,Dong Xuan,,,,
SP_07_2,Wei Zhao,,,,
SP_07_10,Xinyuan Wang,,Dept. of lSE; George Mason University,,
SP_07_10,Shiping Chen,,,,
SP_07_10,Sushil Jajodia,,,,
SP_07_4,Stuart E. Schechter,,MIT Lincoln Lab. ,,
SP_07_4,Rachna Dhamija,,,,
SP_07_4,Andy Ozment,,,,
SP_07_4,I. Fischer,,,,
SP_07_3,Charles C. Zhang,,University of Illinois at Urbana-Champaign,,
SP_07_3,Marianne Winslett,,University of Illinois at Urbana-Champaign,,
SP_07_3,Carl A. Gunter,,University of Illinois at Urbana-Champaign,,
SP_07_5,Philippe Golle,,Palo Alto Res. Center; Palo Alto; CA,,
SP_07_5,David A. Wagner,,,,
SP_07_20,A. Baliga,,Rutgers University,,
SP_07_20,P. Kamat,,Rutgers University,,
SP_07_20,Liviu Iftode,,Rutgers University,,
SP_07_27,John Bethencourt,,Carnegie Mellon University; Pittsburgh; PA,,
SP_07_27,Amit Sahai,,,,
SP_07_27,Brent R. Waters,,,,
SP_07_26,K. Srinathan,,International Institute of IT Hyderabad; Hyderabad,,
SP_07_26,N. R. Prasad,,,,
SP_07_26,C. P. Rangan,,,,
SP_07_18,Pau-Chen Cheng,,Thomas John Watson Res. Center; IBM; Hawthorne; NY,,
SP_07_18,Pankaj Rohatgi,,Thomas John Watson Res. Center; IBM; Hawthorne; NY,,
SP_07_18,C. Keser,,Thomas John Watson Res. Center; IBM; Hawthorne; NY,,
SP_07_18,Paul A. Karger,,Thomas John Watson Res. Center; IBM; Hawthorne; NY,,
SP_07_18,G. M. Wagner,,,,
SP_07_18,A. S. Reninger,,,,
SP_07_17,Aslan Askarov,, Chalmers University of Technolgy; Goteborg,,
SP_07_17,Andrei Sabelfeld,, Chalmers University of Technolgy; Goteborg,,
SP_07_19,A. Moser,,Secure Syst. Lab. ; Tech. University Vienna; Vienna,,
SP_07_19,Christopher Kruegel,,Secure Syst. Lab. ; Tech. University Vienna; Vienna,,
SP_07_19,Engin Kirda,,Secure Syst. Lab. ; Tech. University Vienna; Vienna,,
SP_12_13,O. Arden,,,,
SP_12_13,M. D. George,,,,
SP_12_13,Joseph K. Liu,,,,
SP_12_13,K. Vikram,,,,
SP_12_13,Aslan Askarov,,,,
SP_12_13,Andrew C. Myers,,,,
SP_12_15,Franziska Roesner,,University of Washington; Seattle; WA; USA,,
SP_12_15,Tadayoshi Kohno,,University of Washington; Seattle; WA; USA,,
SP_12_15,Alexander Moshchuk,,,,
SP_12_15,Bryan Parno,,,,
SP_12_15,Helen Jia Wang,,,,
SP_12_15,Crispin Cowan,,,,
SP_12_28,Luca Invernizzi,,UC Santa Barbara; Santa Barbara,,
SP_12_28,Paolo Milani Comparetti,,Lastline; Inc. ; Vienna University of Technolgy; Vienna; Austria,,
SP_12_28,S. Benvenuti,,University of Genova; Genoa; Italy,,
SP_12_28,Christopher Kruegel,,UC Santa Barbara; Santa Barbara,,
SP_12_28,Marco Cova,,Lastline; Inc. ; Vienna University of Technolgy; Vienna; Austria,,
SP_12_28,Giovanni Vigna,,UC Santa Barbara; Santa Barbara,,
SP_12_36,Joseph Bonneau,,University of Cambridge,,
SP_12_36,Cormac Herley,,Microsoft Res. ; Redmond; WA; USA,,
SP_12_36,Paul C. van Oorschot,,Carleton University; Ottawa; ON; Canada,,
SP_12_36,F. Stajano,,University of Cambridge,,
SP_12_20,Arvind Narayanan,,,,
SP_12_20,Hristo Paskov,,,,
SP_12_20,Neil Z. Gong,,,,
SP_12_20,John Bethencourt,,,,
SP_12_20,Emil Stefanov,,,,
SP_12_20,Eui Chul Richard Shin,,,,
SP_12_20,Dawn Xiaoding Song,,,,
SP_12_32,E. Balsa,,ESAT/COSIC; KU Leuven; Leuven; Belgium,,
SP_12_32,Carmela Troncoso,,ESAT/COSIC; KU Leuven; Leuven; Belgium,,
SP_12_32,Claudia Diaz,,ESAT/COSIC; KU Leuven; Leuven; Belgium,,
SP_12_5,Christian Rossow,,,,
SP_12_5,Christian J. Dietrich,,,,
SP_12_5,Chris Grier,,,,
SP_12_5,Christian Kreibich,,,,
SP_12_5,Vern Paxson,,,,
SP_12_5,N. Pohlmann,,,,
SP_12_5,Herbert Bos,,,,
SP_12_5,Maarten van Steen,,,,
SP_12_4,Jiyong Jang,,Carnegie Mellon University Pittsburgh,,
SP_12_4,A. Agrawal,,Carnegie Mellon University Pittsburgh,,
SP_12_4,David Brumley,,Carnegie Mellon University Pittsburgh,,
SP_12_24,Rui Wang,,Indiana University Bloomington; Bloomington; IN; USA,,
SP_12_24,Shuo Chen,,Microsoft Res. ; Redmond; WA; USA,,
SP_12_24,XiaoFeng Wang,,Indiana University Bloomington; Bloomington; IN; USA,,
SP_12_30,Sadia Afroz,,Drexel University; Philadelphia; PA; USA,,
SP_12_30,M. Brennan,,Drexel University; Philadelphia; PA; USA,,
SP_12_30,Rachel Greenstadt,,Drexel University; Philadelphia; PA; USA,,
SP_12_6,Suman Jana,,University of Texas at Austin; Austin; TX; USA,,
SP_12_6,Vitaly Shmatikov,,University of Texas at Austin; Austin; TX; USA,,
SP_12_40,Zongwei Zhou,,ECE Dept. & CyLab; Carnegie Mellon University,,
SP_12_40,Virgil D. Gligor,,ECE Dept. & CyLab; Carnegie Mellon University,,
SP_12_40,James Newsome,,ECE Dept. & CyLab; Carnegie Mellon University,,
SP_12_40,Jonathan M. McCune,,ECE Dept. & CyLab; Carnegie Mellon University,,
SP_12_3,Yinglei Wang,,Sch. of Electr. & Comput. Eng. ; Cornell University; Ithaca; NY; USA,,
SP_12_3,Wing-kei Yu,,Sch. of Electr. & Comput. Eng. ; Cornell University; Ithaca; NY; USA,,
SP_12_3,Shuo Wu,,Sch. of Electr. & Comput. Eng. ; Cornell University; Ithaca; NY; USA,,
SP_12_3,G. Malysa,,Sch. of Electr. & Comput. Eng. ; Cornell University; Ithaca; NY; USA,,
SP_12_3,G. E. Suh,,Sch. of Electr. & Comput. Eng. ; Cornell University; Ithaca; NY; USA,,
SP_12_3,E. C. Kan,,Sch. of Electr. & Comput. Eng. ; Cornell University; Ithaca; NY; USA,,
SP_12_2,Mathias Payer,,ETH Zurich,,
SP_12_2,T. Hartmann,,ETH Zurich,,
SP_12_2,Thomas R. Gross,,ETH Zurich,,
SP_12_26,Ralf Kusters,,University of Triery,,
SP_12_26,Tomasz Truderung,,University of Triery,,
SP_12_26,Andreas Vogt,,University of Triery,,
SP_12_33,Hsu-Chun Hsiao,,,,
SP_12_33,Tiffany Hyun-Jin Kim,,,,
SP_12_33,Adrian Perrig,,,,
SP_12_33,A. Yamada,,,,
SP_12_33,S. C. Nelson,,,,
SP_12_33,Marco Gruteser,,,,
SP_12_33,Wei Meng,,,,
SP_12_1,Shuaifu Dai,,Beijing Key Lab. of Internet Security Technolgy; Peking University; Beijing; China,,
SP_12_1,Tao Wei,,Beijing Key Lab. of Internet Security Technolgy; Peking University; Beijing; China,,
SP_12_1,Chao Zhang,,Beijing Key Lab. of Internet Security Technolgy; Peking University; Beijing; China,,
SP_12_1,Tielei Wang,,Coll. of Comput. ; Georgia Institute of Technolgy; USA,,
SP_12_1,Yu Ding,,Beijing Key Lab. of Internet Security Technolgy; Peking University; Beijing; China,,
SP_12_1,Zhenkai Liang,,Sch. of Comput. ; Nat. University of Singapore; Singapore; Singapore,,
SP_12_1,Wei Zou,,Beijing Key Lab. of Internet Security Technolgy; Peking University; Beijing; China,,
SP_12_29,Calvin Kolbitsch,,,,
SP_12_29,Benjamin Livshits,,,,
SP_12_29,Benjamin Zorn,,,,
SP_12_29,Christian Seifert,,,,
SP_12_12,M. C. Tschantz,,Carnegie Mellon University,,
SP_12_12,Anupam Datta,,Carnegie Mellon University,,
SP_12_12,Jeannette M. Wing,,Carnegie Mellon University,,
SP_12_19,Emiliano De Cristofaro,,,,
SP_12_19,Claudio Soriente,,,,
SP_12_19,Gene Tsudik,,,,
SP_12_19,A. Williams,,,,
SP_12_18,Yan Huang,,,,
SP_12_18,Jonathan Katz,,,,
SP_12_18,David Evans,,,,
SP_12_21,Xin Zhang,,,,
SP_12_21,Chang Lan,,,,
SP_12_21,Adrian Perrig,,,,
SP_12_7,Yajin Zhou,,,,
SP_12_7,Xuxian Jiang,,,,
SP_12_22,Kevin P. Dyer,,Portland State University,,
SP_12_22,Scott E. Coull,,RedJack; LLC. ; Silver Spring,,
SP_12_22,Thomas Ristenpart,,University of Wisconsin-Madison,,
SP_12_22,Thomas Shrimpton,,Portland State University,,
SP_12_39,Vasilis Pappas,,,,
SP_12_39,Michalis Polychronakis,,,,
SP_12_39,Angelos D. Keromytis,,,,
SP_12_9,B. Driessen,,Horst-Goertz Institute for IT Security; Ruhr-University Bochum; Bochum; Germany,,
SP_12_9,Ralf Hund,,Horst-Goertz Institute for IT Security; Ruhr-University Bochum; Bochum; Germany,,
SP_12_9,C. Willems,,Horst-Goertz Institute for IT Security; Ruhr-University Bochum; Bochum; Germany,,
SP_12_9,Christof Paar,,Horst-Goertz Institute for IT Security; Ruhr-University Bochum; Bochum; Germany,,
SP_12_9,Thorsten Holz,,Horst-Goertz Institute for IT Security; Ruhr-University Bochum; Bochum; Germany,,
SP_12_8,Cas J. F. Cremers,,Inf. Security Group; ETH Zurich,,
SP_12_8,Kasper Bonne Rasmussen,,Irvine Comput. Sci. Dept. ; University of California - Irvine,,
SP_12_8,Benedikt Schmidt,,Inf. Security Group; ETH Zurich,,
SP_12_8,Srdjan Capkun,,Inf. Security Group; ETH Zurich,,
SP_12_11,M. Y. Becker,,Microsoft Res. ,,
SP_12_11,A. Russo,,Dept. of Comput. ; Imperial Coll. London; London; UK,,
SP_12_11,N. Sultana,,Comput. Lab. ; University of Cambridge,,
SP_12_16,Xeno Kovah,,MITRE Corporation,,
SP_12_16,Corey Kallenberg,,MITRE Corporation,,
SP_12_16,C. Weathers,,MITRE Corporation,,
SP_12_16,Amy Herzog,,MITRE Corporation,,
SP_12_16,M. Albin,,MITRE Corporation,,
SP_12_16,John Butterworth,,MITRE Corporation,,
SP_12_23,Zhiyun Qian,,University of Michigan - Ann Arbor; MI; USA,,
SP_12_23,Zhuoqing Morley Mao,,University of Michigan - Ann Arbor; MI; USA,,
SP_12_35,Joseph Bonneau,,Comput. Lab. ; University of Cambridge,,
SP_12_37,Jason Hiser,,University of Virginia; Charlottesville; VA; USA,,
SP_12_37,Anh Nguyen-Tuong,,University of Virginia; Charlottesville; VA; USA,,
SP_12_37,M. Co,,University of Virginia; Charlottesville; VA; USA,,
SP_12_37,M. Hall,,University of Virginia; Charlottesville; VA; USA,,
SP_12_37,Jack Davidson,,University of Virginia; Charlottesville; VA; USA,,
SP_12_25,Sang Kil Cha,,Carnegie Mellon University,,
SP_12_25,Thanassis Avgerinos,,Carnegie Mellon University,,
SP_12_25,Alexandre Rebert,,Carnegie Mellon University,,
SP_12_25,David Brumley,,Carnegie Mellon University,,
SP_12_10,Suman Jana,,University of Texas at Austin; Austin; TX; USA,,
SP_12_10,Vitaly Shmatikov,,University of Texas at Austin; Austin; TX; USA,,
SP_12_17,Michael Backes,,MPI-SWS; Germany,,
SP_12_17,Aniket Kate,,MPI-SWS; Germany,,
SP_12_17,Matteo Maffei,,Saarland University; Saarbrucken; Germany,,
SP_12_17,Kim Pecina,,Saarland University; Saarbrucken; Germany,,
SP_12_34,Patrick Gage Kelley,,Carnegie Mellon University,,
SP_12_34,Saranga Komanduri,,Carnegie Mellon University,,
SP_12_34,Michelle L. Mazurek,,Carnegie Mellon University,,
SP_12_34,Richard Shay,,Carnegie Mellon University,,
SP_12_34,Timothy Vidas,,Carnegie Mellon University,,
SP_12_34,Lujo Bauer,,Carnegie Mellon University,,
SP_12_34,Nicolas Christin,,Carnegie Mellon University,,
SP_12_34,Lorrie Faith Cranor,,Carnegie Mellon University,,
SP_12_34,J. Lopez,,Carnegie Mellon University,,
SP_12_38,Yangchun Fu,,University of Texas at Dallas; Dallas; TX; USA,,
SP_12_38,Zhiqiang Lin,,University of Texas at Dallas; Dallas; TX; USA,,
SP_12_27,J. R. Mayer,,Stanford University,,
SP_12_27,John C. Mitchell,,Stanford University,,
SP_12_14,A. E. Howe,,Comput. Sci. Dept. ; Colorado State University; Fort Collins; CO; USA,,
SP_12_14,Indrajit Ray,,Comput. Sci. Dept. ; Colorado State University; Fort Collins; CO; USA,,
SP_12_14,M. Roberts,,Comput. Sci. Dept. ; Colorado State University; Fort Collins; CO; USA,,
SP_12_14,M. Urbanska,,Comput. Sci. Dept. ; Colorado State University; Fort Collins; CO; USA,,
SP_12_14,Z. Byrne,,Psychol. Dept. ; Colorado State University; Fort Collins; CO; USA,,
SP_12_31,M. Akhoondi,, University of California; Riverside,,
SP_12_31,Curtis Yu,, University of California; Riverside,,
SP_12_31,Harsha V. Madhyastha,, University of California; Riverside,,
SP_13_17,Emil Stefanov,,University of California; Berkeley; Berkeley,,
SP_13_17,Elaine Shi,,University of Maryland; College Park,,
SP_13_13,Ralf Hund,,,,
SP_13_13,C. Willems,,,,
SP_13_13,Thorsten Holz,,,,
SP_13_4,L. Szekeres,,Stony Brook University; USA,,
SP_13_4,Mathias Payer,,University of California; Berkeley; Berkeley,,
SP_13_4,Tao Wei,,Peking University; Beijing; China,,
SP_13_4,Dawn Xiaoding Song,,University of California; Berkeley; Berkeley,,
SP_13_26,Ian Miers,,Johns Hopkins University; Baltimore,,
SP_13_26,Christina Garman,,Johns Hopkins University; Baltimore,,
SP_13_26,Matthew D. Green,,Johns Hopkins University; Baltimore,,
SP_13_26,Aviel D. Rubin,,Johns Hopkins University; Baltimore,,
SP_13_6,Alex Biryukov,,University of Luxembourg; Luxembourg; Luxembourg,,
SP_13_6,Ivan Pustogarov,,University of Luxembourg; Luxembourg; Luxembourg,,
SP_13_6,R. Weinmann,,University of Luxembourg; Luxembourg; Luxembourg,,
SP_13_10,Denis Foo Kune,,,,
SP_13_10,J. Backes,,,,
SP_13_10,S. S. Clark,,,,
SP_13_10,D. Kramer,,,,
SP_13_10,M. Reynolds,,,,
SP_13_10,Kevin Fu,,,,
SP_13_10,Yongdae Kim,,Korea Adv. Institute of Sci. & Technolgy; Daejeon; South Korea,,
SP_13_10,Wenyuan Xu,,,,
SP_13_35,Nick Nikiforakis,,iMinds-DistriNet; KU Leuven; Leuven; Belgium,,
SP_13_35,Alexandros Kapravelos,,University of California; Santa Barbara; Santa Barbara,,
SP_13_35,Wouter Joosen,,iMinds-DistriNet; KU Leuven; Leuven; Belgium,,
SP_13_35,Christopher Kruegel,,University of California; Santa Barbara; Santa Barbara,,
SP_13_35,Frank Piessens,,iMinds-DistriNet; KU Leuven; Leuven; Belgium,,
SP_13_35,Giovanni Vigna,,University of California; Santa Barbara; Santa Barbara,,
SP_13_21,M. Z. Lee,,,,
SP_13_21,Alan M. Dunn,,,,
